,num_1950,num_rest,num_total,ratio_1950
152082,4,2,6,0.6666666666666666
106302,4,2,6,0.6666666666666666
10241,4,2,6,0.6666666666666666
215609,4,2,6,0.6666666666666666
267538,6,3,9,0.6666666666666666
62881,8,4,12,0.6666666666666666
215693,4,2,6,0.6666666666666666
215709,4,2,6,0.6666666666666666
94630,4,2,6,0.6666666666666666
154791,4,2,6,0.6666666666666666
12619,4,2,6,0.6666666666666666
18311,6,3,9,0.6666666666666666
58877,6,3,9,0.6666666666666666
102642,8,4,12,0.6666666666666666
218286,4,2,6,0.6666666666666666
184532,32,16,48,0.6666666666666666
222563,6,3,9,0.6666666666666666
106816,4,2,6,0.6666666666666666
163302,4,2,6,0.6666666666666666
58062,6,3,9,0.6666666666666666
92696,4,2,6,0.6666666666666666
56917,4,2,6,0.6666666666666666
20147,4,2,6,0.6666666666666666
109107,4,2,6,0.6666666666666666
153322,6,3,9,0.6666666666666666
16551,4,2,6,0.6666666666666666
66640,6,3,9,0.6666666666666666
219420,4,2,6,0.6666666666666666
159860,4,2,6,0.6666666666666666
108752,10,5,15,0.6666666666666666
187029,4,2,6,0.6666666666666666
16488,8,4,12,0.6666666666666666
162762,4,2,6,0.6666666666666666
101696,4,2,6,0.6666666666666666
66853,4,2,6,0.6666666666666666
18203,4,2,6,0.6666666666666666
186527,8,4,12,0.6666666666666666
11629,8,4,12,0.6666666666666666
162264,4,2,6,0.6666666666666666
155680,4,2,6,0.6666666666666666
214102,4,2,6,0.6666666666666666
59305,6,3,9,0.6666666666666666
188106,4,2,6,0.6666666666666666
209163,4,2,6,0.6666666666666666
211137,4,2,6,0.6666666666666666
233903,10,5,15,0.6666666666666666
71662,4,2,6,0.6666666666666666
261603,26,13,39,0.6666666666666666
228477,4,2,6,0.6666666666666666
261590,4,2,6,0.6666666666666666
137587,6,3,9,0.6666666666666666
137434,4,2,6,0.6666666666666666
1660,4,2,6,0.6666666666666666
175052,24,12,36,0.6666666666666666
228738,6,3,9,0.6666666666666666
260967,4,2,6,0.6666666666666666
137118,10,5,15,0.6666666666666666
29789,4,2,6,0.6666666666666666
228764,32,16,48,0.6666666666666666
136255,12,6,18,0.6666666666666666
136252,20,10,30,0.6666666666666666
81274,6,3,9,0.6666666666666666
30029,10,5,15,0.6666666666666666
38457,4,2,6,0.6666666666666666
168985,4,2,6,0.6666666666666666
81216,10,5,15,0.6666666666666666
262271,4,2,6,0.6666666666666666
139206,4,2,6,0.6666666666666666
262940,8,4,12,0.6666666666666666
234948,4,2,6,0.6666666666666666
245963,6,3,9,0.6666666666666666
205487,4,2,6,0.6666666666666666
141089,6,3,9,0.6666666666666666
193482,4,2,6,0.6666666666666666
175978,8,4,12,0.6666666666666666
140255,6,3,9,0.6666666666666666
70302,4,2,6,0.6666666666666666
123215,8,4,12,0.6666666666666666
83135,4,2,6,0.6666666666666666
204929,4,2,6,0.6666666666666666
168464,4,2,6,0.6666666666666666
139287,4,2,6,0.6666666666666666
252806,8,4,12,0.6666666666666666
175287,6,3,9,0.6666666666666666
39372,6,3,9,0.6666666666666666
262407,6,3,9,0.6666666666666666
39284,4,2,6,0.6666666666666666
28647,4,2,6,0.6666666666666666
40922,8,4,12,0.6666666666666666
196146,4,2,6,0.6666666666666666
1585,6,3,9,0.6666666666666666
32275,4,2,6,0.6666666666666666
128331,8,4,12,0.6666666666666666
258107,4,2,6,0.6666666666666666
77517,4,2,6,0.6666666666666666
254971,4,2,6,0.6666666666666666
128915,6,3,9,0.6666666666666666
171904,4,2,6,0.6666666666666666
232106,16,8,24,0.6666666666666666
33491,4,2,6,0.6666666666666666
255078,14,7,21,0.6666666666666666
77359,4,2,6,0.6666666666666666
277478,4,2,6,0.6666666666666666
132392,8,4,12,0.6666666666666666
173650,4,2,6,0.6666666666666666
33656,4,2,6,0.6666666666666666
231351,18,9,27,0.6666666666666666
34087,8,4,12,0.6666666666666666
34075,8,4,12,0.6666666666666666
277042,4,2,6,0.6666666666666666
78440,8,4,12,0.6666666666666666
30645,4,2,6,0.6666666666666666
277710,4,2,6,0.6666666666666666
31900,4,2,6,0.6666666666666666
203161,6,3,9,0.6666666666666666
81064,4,2,6,0.6666666666666666
196457,4,2,6,0.6666666666666666
73022,6,3,9,0.6666666666666666
254038,6,3,9,0.6666666666666666
174848,8,4,12,0.6666666666666666
135398,4,2,6,0.6666666666666666
275732,4,2,6,0.6666666666666666
202182,4,2,6,0.6666666666666666
127131,10,5,15,0.6666666666666666
258550,4,2,6,0.6666666666666666
134264,4,2,6,0.6666666666666666
230013,10,5,15,0.6666666666666666
78841,6,3,9,0.6666666666666666
232271,4,2,6,0.6666666666666666
31688,4,2,6,0.6666666666666666
201792,4,2,6,0.6666666666666666
170966,4,2,6,0.6666666666666666
134118,4,2,6,0.6666666666666666
278194,12,6,18,0.6666666666666666
205765,6,3,9,0.6666666666666666
122782,6,3,9,0.6666666666666666
192914,4,2,6,0.6666666666666666
177237,4,2,6,0.6666666666666666
114007,8,4,12,0.6666666666666666
69089,4,2,6,0.6666666666666666
99252,4,2,6,0.6666666666666666
88416,6,3,9,0.6666666666666666
47925,4,2,6,0.6666666666666666
165669,4,2,6,0.6666666666666666
248064,6,3,9,0.6666666666666666
113804,4,2,6,0.6666666666666666
248464,16,8,24,0.6666666666666666
248531,6,3,9,0.6666666666666666
190185,8,4,12,0.6666666666666666
115097,4,2,6,0.6666666666666666
115692,22,11,33,0.6666666666666666
190422,4,2,6,0.6666666666666666
144229,4,2,6,0.6666666666666666
249220,4,2,6,0.6666666666666666
24934,4,2,6,0.6666666666666666
236267,4,2,6,0.6666666666666666
89057,4,2,6,0.6666666666666666
23288,8,4,12,0.6666666666666666
89507,8,4,12,0.6666666666666666
52159,8,4,12,0.6666666666666666
111578,14,7,21,0.6666666666666666
210923,6,3,9,0.6666666666666666
111847,16,8,24,0.6666666666666666
148121,6,3,9,0.6666666666666666
224435,4,2,6,0.6666666666666666
147528,4,2,6,0.6666666666666666
68447,4,2,6,0.6666666666666666
163851,10,5,15,0.6666666666666666
224768,10,5,15,0.6666666666666666
50205,6,3,9,0.6666666666666666
90137,6,3,9,0.6666666666666666
49526,4,2,6,0.6666666666666666
90049,10,5,15,0.6666666666666666
266054,4,2,6,0.6666666666666666
146573,4,2,6,0.6666666666666666
49289,4,2,6,0.6666666666666666
112765,4,2,6,0.6666666666666666
113259,4,2,6,0.6666666666666666
116395,6,3,9,0.6666666666666666
116816,4,2,6,0.6666666666666666
99204,4,2,6,0.6666666666666666
249924,4,2,6,0.6666666666666666
226713,6,3,9,0.6666666666666666
249688,4,2,6,0.6666666666666666
192191,4,2,6,0.6666666666666666
206891,6,3,9,0.6666666666666666
4334,4,2,6,0.6666666666666666
85433,6,3,9,0.6666666666666666
69512,4,2,6,0.6666666666666666
191875,4,2,6,0.6666666666666666
41911,8,4,12,0.6666666666666666
168029,4,2,6,0.6666666666666666
41781,22,11,33,0.6666666666666666
235146,10,5,15,0.6666666666666666
227292,4,2,6,0.6666666666666666
121620,4,2,6,0.6666666666666666
141819,6,3,9,0.6666666666666666
192710,12,6,18,0.6666666666666666
206109,8,4,12,0.6666666666666666
44295,4,2,6,0.6666666666666666
119806,4,2,6,0.6666666666666666
44727,4,2,6,0.6666666666666666
166030,4,2,6,0.6666666666666666
166646,4,2,6,0.6666666666666666
142584,10,5,15,0.6666666666666666
236030,4,2,6,0.6666666666666666
264349,4,2,6,0.6666666666666666
44595,4,2,6,0.6666666666666666
191841,4,2,6,0.6666666666666666
264085,6,3,9,0.6666666666666666
80810,27,13,40,0.675
179718,50,24,74,0.6756756756756757
41455,25,12,37,0.6756756756756757
24933,21,10,31,0.6774193548387096
95316,19,9,28,0.6785714285714286
76352,19,9,28,0.6785714285714286
142479,19,9,28,0.6785714285714286
206202,17,8,25,0.68
223431,17,8,25,0.68
83443,17,8,25,0.68
223566,15,7,22,0.6818181818181818
185634,15,7,22,0.6818181818181818
95903,15,7,22,0.6818181818181818
225810,15,7,22,0.6818181818181818
20201,13,6,19,0.6842105263157895
206423,13,6,19,0.6842105263157895
77480,26,12,38,0.6842105263157895
273086,13,6,19,0.6842105263157895
24921,13,6,19,0.6842105263157895
241666,48,22,70,0.6857142857142857
93631,11,5,16,0.6875
168388,11,5,16,0.6875
72523,11,5,16,0.6875
235895,11,5,16,0.6875
225199,33,15,48,0.6875
106849,22,10,32,0.6875
113955,11,5,16,0.6875
131837,11,5,16,0.6875
26593,11,5,16,0.6875
245088,11,5,16,0.6875
114085,11,5,16,0.6875
253949,11,5,16,0.6875
115490,22,10,32,0.6875
50730,11,5,16,0.6875
251003,11,5,16,0.6875
48217,11,5,16,0.6875
253821,11,5,16,0.6875
133296,40,18,58,0.6896551724137931
84882,20,9,29,0.6896551724137931
209160,20,9,29,0.6896551724137931
252820,38,17,55,0.6909090909090909
204936,9,4,13,0.6923076923076923
123510,9,4,13,0.6923076923076923
1733,18,8,26,0.6923076923076923
55607,9,4,13,0.6923076923076923
152696,9,4,13,0.6923076923076923
252222,9,4,13,0.6923076923076923
128033,9,4,13,0.6923076923076923
9227,9,4,13,0.6923076923076923
178914,9,4,13,0.6923076923076923
275922,9,4,13,0.6923076923076923
91130,9,4,13,0.6923076923076923
47128,9,4,13,0.6923076923076923
188696,9,4,13,0.6923076923076923
49314,9,4,13,0.6923076923076923
48579,9,4,13,0.6923076923076923
43687,18,8,26,0.6923076923076923
28667,9,4,13,0.6923076923076923
257548,9,4,13,0.6923076923076923
126814,18,8,26,0.6923076923076923
262040,9,4,13,0.6923076923076923
130474,27,12,39,0.6923076923076923
93179,25,11,36,0.6944444444444444
172030,16,7,23,0.6956521739130435
254465,64,28,92,0.6956521739130435
11724,16,7,23,0.6956521739130435
130658,16,7,23,0.6956521739130435
206016,23,10,33,0.696969696969697
102275,23,10,33,0.696969696969697
182086,23,10,33,0.696969696969697
133571,23,10,33,0.696969696969697
267184,7,3,10,0.7
118320,7,3,10,0.7
275111,7,3,10,0.7
218976,7,3,10,0.7
196738,35,15,50,0.7
